,covariate,beta,seed,split_itr,est_ate,smp_ate,(est_ate-smp_ate)^2,abs(est_ate-smp_ate)
1120,covariateregion,beta110.0,seed3,20.0,3.2219563398571953,1.0,4.937089976231584,2.2219563398571953
1121,covariateregion,beta110.0,seed3,21.0,3.2275935559108597,1.0,4.962173050335588,2.2275935559108597
1122,covariateregion,beta110.0,seed3,22.0,3.229532927807856,1.0,4.970817076179471,2.229532927807856
1123,covariateregion,beta110.0,seed3,23.0,3.234133584940901,1.0,4.991352875360882,2.234133584940901
1124,covariateregion,beta110.0,seed3,24.0,3.2234243170639156,1.0,4.9436156937111395,2.2234243170639156
1125,covariateregion,beta110.0,seed6,0.0,3.224410543346294,1.0,4.948002265350155,2.224410543346294
1126,covariateregion,beta110.0,seed6,1.0,3.2316656852435455,1.0,4.9803317306935435,2.2316656852435455
1127,covariateregion,beta110.0,seed6,2.0,3.2339665294867865,1.0,4.990606454867238,2.2339665294867865
1128,covariateregion,beta110.0,seed6,3.0,3.227952732273392,1.0,4.963773377244472,2.227952732273392
1129,covariateregion,beta110.0,seed6,4.0,3.23177407120679,1.0,4.98081550491093,2.23177407120679
1130,covariateregion,beta110.0,seed6,5.0,3.225297398943205,1.0,4.951948513743393,2.225297398943205
1131,covariateregion,beta110.0,seed6,6.0,3.225643592276378,1.0,4.9534893998409,2.225643592276378
1132,covariateregion,beta110.0,seed6,7.0,3.2404093370409184,1.0,5.019433997500127,2.2404093370409184
1133,covariateregion,beta110.0,seed6,8.0,3.2237319663712807,1.0,4.944983858261483,2.2237319663712807
1134,covariateregion,beta110.0,seed6,9.0,3.2199723320399385,1.0,4.928277155022843,2.2199723320399385
1135,covariateregion,beta110.0,seed6,10.0,3.2244072174484177,1.0,4.947987469036613,2.2244072174484177
1136,covariateregion,beta110.0,seed6,11.0,3.2256558800560566,1.0,4.9535440964281,2.2256558800560566
1137,covariateregion,beta110.0,seed6,12.0,3.2273239468713335,1.0,4.960971964306495,2.2273239468713335
1138,covariateregion,beta110.0,seed6,13.0,3.225469791186037,1.0,4.952715791481624,2.225469791186037
1139,covariateregion,beta110.0,seed6,14.0,3.227922403878697,1.0,4.963638237704632,2.227922403878697
1140,covariateregion,beta110.0,seed6,15.0,3.2267959109878768,1.0,4.958620029192328,2.2267959109878768
1141,covariateregion,beta110.0,seed6,16.0,3.2434445287629257,1.0,5.033043353636305,2.2434445287629257
1142,covariateregion,beta110.0,seed6,17.0,3.210976817580036,1.0,4.888418487876344,2.210976817580036
1143,covariateregion,beta110.0,seed6,18.0,3.2210720797595846,1.0,4.933161183487567,2.2210720797595846
1144,covariateregion,beta110.0,seed6,19.0,3.2169992593364625,1.0,4.915085715898424,2.2169992593364625
1145,covariateregion,beta110.0,seed6,20.0,3.221362253144505,1.0,4.9344502596952315,2.221362253144505
1146,covariateregion,beta110.0,seed6,21.0,3.2325597276829288,1.0,4.984322937671673,2.2325597276829288
1147,covariateregion,beta110.0,seed6,22.0,3.2313961235786426,1.0,4.979128660321793,2.2313961235786426
1148,covariateregion,beta110.0,seed6,23.0,3.2210865921492142,1.0,4.93322564982501,2.2210865921492142
1149,covariateregion,beta110.0,seed6,24.0,3.2341845947144097,1.0,4.991580803259191,2.2341845947144097
1150,covariateregion,beta110.0,seed5,0.0,3.225745985514535,1.0,4.95394519203407,2.225745985514535
1151,covariateregion,beta110.0,seed5,1.0,3.2300197156916286,1.0,4.972987932373372,2.2300197156916286
1152,covariateregion,beta110.0,seed5,2.0,3.2134261217855498,1.0,4.89925519660262,2.2134261217855498
1153,covariateregion,beta110.0,seed5,3.0,3.239561166603753,1.0,5.015634218959564,2.239561166603753
1154,covariateregion,beta110.0,seed5,4.0,3.230984439489095,1.0,4.977291569242472,2.230984439489095
1155,covariateregion,beta110.0,seed5,5.0,3.2174394693940895,1.0,4.917037800426741,2.2174394693940895
1156,covariateregion,beta110.0,seed5,6.0,3.2171557594931803,1.0,4.915779661853781,2.2171557594931803
1157,covariateregion,beta110.0,seed5,7.0,3.215666242000359,1.0,4.909176895939994,2.215666242000359
1158,covariateregion,beta110.0,seed5,8.0,3.2260841841648236,1.0,4.955450794988768,2.2260841841648236
1159,covariateregion,beta110.0,seed5,9.0,3.2144774337382414,1.0,4.903910304535907,2.2144774337382414
1160,covariateregion,beta110.0,seed5,10.0,3.2307416582031476,1.0,4.976208345642929,2.2307416582031476
1161,covariateregion,beta110.0,seed5,11.0,3.2179230842159448,1.0,4.919182807497969,2.2179230842159448
1162,covariateregion,beta110.0,seed5,12.0,3.234480298042569,1.0,4.9929022023404075,2.234480298042569
1163,covariateregion,beta110.0,seed5,13.0,3.2278671022817047,1.0,4.963391825429079,2.2278671022817047
1164,covariateregion,beta110.0,seed5,14.0,3.230806424336214,1.0,4.976497302859724,2.230806424336214
1165,covariateregion,beta110.0,seed5,15.0,3.2192656099945136,1.0,4.925139847704321,2.2192656099945136
1166,covariateregion,beta110.0,seed5,16.0,3.216063548663408,1.0,4.910937651714658,2.216063548663408
1167,covariateregion,beta110.0,seed5,17.0,3.22517796334177,1.0,4.951416968541827,2.22517796334177
1168,covariateregion,beta110.0,seed5,18.0,3.2399701840427797,1.0,5.017466425400644,2.2399701840427797
1169,covariateregion,beta110.0,seed5,19.0,3.2247632320470685,1.0,4.949571438668518,2.2247632320470685
1170,covariateregion,beta110.0,seed5,20.0,3.2189223308035437,1.0,4.923616310138631,2.2189223308035437
1171,covariateregion,beta110.0,seed5,21.0,3.2189768651136905,1.0,4.923858327909781,2.2189768651136905
1172,covariateregion,beta110.0,seed5,22.0,3.225573830054393,1.0,4.95317887302298,2.225573830054393
1173,covariateregion,beta110.0,seed5,23.0,3.216999512056375,1.0,4.9150868364582045,2.216999512056375
1174,covariateregion,beta110.0,seed5,24.0,3.2271906463126836,1.0,4.96037817502271,2.2271906463126836
1175,covariateregion,beta110.0,seed7,0.0,3.2192873533221893,1.0,4.925236356615808,2.2192873533221893
1176,covariateregion,beta110.0,seed7,1.0,3.2211892227873435,1.0,4.933681563426643,2.2211892227873435
1177,covariateregion,beta110.0,seed7,2.0,3.2195904236146835,1.0,4.92658164860201,2.2195904236146835
1178,covariateregion,beta110.0,seed7,3.0,3.233840817535937,1.0,4.990044798089623,2.233840817535937
1179,covariateregion,beta110.0,seed7,4.0,3.2275944912641337,1.0,4.962177217510314,2.2275944912641337
1180,covariateregion,beta110.0,seed7,5.0,3.2250339460343778,1.0,4.950776061005314,2.2250339460343778
1181,covariateregion,beta110.0,seed7,6.0,3.2305810819948206,1.0,4.975491963353185,2.2305810819948206
1182,covariateregion,beta110.0,seed7,7.0,3.229184652825217,1.0,4.969264216391483,2.229184652825217
1183,covariateregion,beta110.0,seed7,8.0,3.227546689474241,1.0,4.9619642537876505,2.227546689474241
1184,covariateregion,beta110.0,seed7,9.0,3.2264964391098756,1.0,4.957286393368956,2.2264964391098756
1185,covariateregion,beta110.0,seed7,10.0,3.2230586183413057,1.0,4.941989620581555,2.2230586183413057
1186,covariateregion,beta110.0,seed7,11.0,3.233689737599266,1.0,4.989369843856278,2.233689737599266
1187,covariateregion,beta110.0,seed7,12.0,3.220905620523559,1.0,4.932421775273134,2.220905620523559
1188,covariateregion,beta110.0,seed7,13.0,3.2295942369146053,1.0,4.971090461282821,2.2295942369146053
1189,covariateregion,beta110.0,seed7,14.0,3.215051317353125,1.0,4.9064523385078145,2.215051317353125
1190,covariateregion,beta110.0,seed7,15.0,3.2180193053677897,1.0,4.9196096389842126,2.2180193053677897
1191,covariateregion,beta110.0,seed7,16.0,3.2359027481278875,1.0,4.99926109908584,2.2359027481278875
1192,covariateregion,beta110.0,seed7,17.0,3.234483994075413,1.0,4.992918719779211,2.234483994075413
1193,covariateregion,beta110.0,seed7,18.0,3.2216156111039185,1.0,4.935575923500637,2.2216156111039185
1194,covariateregion,beta110.0,seed7,19.0,3.2129978843140043,1.0,4.897359635978259,2.2129978843140043
1195,covariateregion,beta110.0,seed7,20.0,3.2297358365903923,1.0,4.9717219009754565,2.2297358365903923
1196,covariateregion,beta110.0,seed7,21.0,3.2279641726221486,1.0,4.963824354487896,2.2279641726221486
1197,covariateregion,beta110.0,seed7,22.0,3.223780682704155,1.0,4.945200524768158,2.223780682704155
1198,covariateregion,beta110.0,seed7,23.0,3.2277343262478118,1.0,4.962800228342791,2.2277343262478118
1199,covariateregion,beta110.0,seed7,24.0,3.2191855895173034,1.0,4.924784680721261,2.2191855895173034
1200,covariateregion,beta110.0,seed2,0.0,3.222503363124483,1.0,4.939521199099638,2.222503363124483
1201,covariateregion,beta110.0,seed2,1.0,3.2223727107736084,1.0,4.938940465591236,2.2223727107736084
1202,covariateregion,beta110.0,seed2,2.0,3.219189479672013,1.0,4.924801946686939,2.219189479672013
1203,covariateregion,beta110.0,seed2,3.0,3.220519739813928,1.0,4.930707914903314,2.220519739813928
1204,covariateregion,beta110.0,seed2,4.0,3.220490789655929,1.0,4.930579346946811,2.220490789655929
1205,covariateregion,beta110.0,seed2,5.0,3.222352349175852,1.0,4.938849963887429,2.222352349175852
1206,covariateregion,beta110.0,seed2,6.0,3.2305246800699763,1.0,4.97524034840127,2.2305246800699763
1207,covariateregion,beta110.0,seed2,7.0,3.214796825661502,1.0,4.905324978960266,2.214796825661502
1208,covariateregion,beta110.0,seed2,8.0,3.2349600798516684,1.0,4.995046558530576,2.2349600798516684
1209,covariateregion,beta110.0,seed2,9.0,3.2261592053281696,1.0,4.955784807467348,2.2261592053281696
1210,covariateregion,beta110.0,seed2,10.0,3.230839938663581,1.0,4.97664683193653,2.230839938663581
1211,covariateregion,beta110.0,seed2,11.0,3.2320305794000617,1.0,4.981960507376975,2.2320305794000617
1212,covariateregion,beta110.0,seed2,12.0,3.225957924621015,1.0,4.954888682183096,2.225957924621015
1213,covariateregion,beta110.0,seed2,13.0,3.2177676721408703,1.0,4.918493447593135,2.2177676721408703
1214,covariateregion,beta110.0,seed2,14.0,3.219962025997376,1.0,4.928231396870374,2.219962025997376
1215,covariateregion,beta110.0,seed2,15.0,3.2231814734845883,1.0,4.942535864045105,2.2231814734845883
1216,covariateregion,beta110.0,seed2,16.0,3.223084873622777,1.0,4.942106355330398,2.223084873622777
1217,covariateregion,beta110.0,seed2,17.0,3.2214254181952207,1.0,4.934730888603811,2.2214254181952207
1218,covariateregion,beta110.0,seed2,18.0,3.212409328201077,1.0,4.894755035511141,2.212409328201077
1219,covariateregion,beta110.0,seed2,19.0,3.222159845251606,1.0,4.937994377848642,2.222159845251606
1220,covariateregion,beta110.0,seed2,20.0,3.222120072121718,1.0,4.937817614926228,2.222120072121718
1221,covariateregion,beta110.0,seed2,21.0,3.2270891837144706,1.0,4.959926232217987,2.2270891837144706
1222,covariateregion,beta110.0,seed2,22.0,3.2144632771713795,1.0,4.903847605940606,2.2144632771713795
1223,covariateregion,beta110.0,seed2,23.0,3.227310255289942,1.0,4.960910973319748,2.227310255289942
1224,covariateregion,beta110.0,seed2,24.0,3.2299459296483057,1.0,4.972658849155047,2.2299459296483057
1225,covariateregion,beta110.0,seed0,0.0,3.2224408210210562,1.0,4.939243202940746,2.2224408210210562
1226,covariateregion,beta110.0,seed0,1.0,3.2191552971467137,1.0,4.924650232854319,2.2191552971467137
1227,covariateregion,beta110.0,seed0,2.0,3.2214712115317536,1.0,4.934934343664358,2.2214712115317536
1228,covariateregion,beta110.0,seed0,3.0,3.2208099247358075,1.0,4.931996721805063,2.2208099247358075
1229,covariateregion,beta110.0,seed0,4.0,3.216738660328557,1.0,4.913930288195246,2.216738660328557
1230,covariateregion,beta110.0,seed0,5.0,3.2229055016816313,1.0,4.941308869406464,2.2229055016816313
1231,covariateregion,beta110.0,seed0,6.0,3.226328608031601,1.0,4.956539070939927,2.226328608031601
1232,covariateregion,beta110.0,seed0,7.0,3.2240487581977226,1.0,4.9463928788408325,2.2240487581977226
1233,covariateregion,beta110.0,seed0,8.0,3.209194609380265,1.0,4.880540822114821,2.209194609380265
1234,covariateregion,beta110.0,seed0,9.0,3.218375721248245,1.0,4.921190840623671,2.218375721248245
1235,covariateregion,beta110.0,seed0,10.0,3.2235172292372587,1.0,4.944028868714936,2.2235172292372587
1236,covariateregion,beta110.0,seed0,11.0,3.2189928167605912,1.0,4.923929120835103,2.2189928167605912
1237,covariateregion,beta110.0,seed0,12.0,3.225075432496625,1.0,4.950960680300043,2.225075432496625
1238,covariateregion,beta110.0,seed0,13.0,3.230624036846153,1.0,4.975683593755828,2.230624036846153
1239,covariateregion,beta110.0,seed0,14.0,3.2306245891373164,1.0,4.975686057664022,2.2306245891373164
1240,covariateregion,beta110.0,seed0,15.0,3.2245948366197164,1.0,4.948822187115103,2.2245948366197164
1241,covariateregion,beta110.0,seed0,16.0,3.2448849888495226,1.0,5.039508613161921,2.2448849888495226
1242,covariateregion,beta110.0,seed0,17.0,3.2308364961638594,1.0,4.976631472616645,2.2308364961638594
1243,covariateregion,beta110.0,seed0,18.0,3.2290532475965383,1.0,4.968678380620674,2.2290532475965383
1244,covariateregion,beta110.0,seed0,19.0,3.239687062304503,1.0,5.016198137054174,2.239687062304503
1245,covariateregion,beta110.0,seed0,20.0,3.2271440985833277,1.0,4.9601708358545435,2.2271440985833277
1246,covariateregion,beta110.0,seed0,21.0,3.2325504276455064,1.0,4.984281411980134,2.2325504276455064
1247,covariateregion,beta110.0,seed0,22.0,3.222925690708595,1.0,4.941398626412283,2.222925690708595
1248,covariateregion,beta110.0,seed0,23.0,3.229033994805247,1.0,4.968592549997437,2.229033994805247
1249,covariateregion,beta110.0,seed0,24.0,3.2112485152731804,1.0,4.889619996297845,2.2112485152731804
1250,covariateregion,beta110.0,seed4,0.0,3.225005886692161,1.0,4.950651195814769,2.225005886692161
1251,covariateregion,beta110.0,seed4,1.0,3.220069458274057,1.0,4.928708399561265,2.220069458274057
1252,covariateregion,beta110.0,seed4,2.0,3.218959641821552,1.0,4.92378189203283,2.218959641821552
1253,covariateregion,beta110.0,seed4,3.0,3.220948938292164,1.0,4.93261418650109,2.220948938292164
1254,covariateregion,beta110.0,seed4,4.0,3.2409416803083198,1.0,5.021819614543076,2.2409416803083198
1255,covariateregion,beta110.0,seed4,5.0,3.2250231303517074,1.0,4.950727930600111,2.2250231303517074
1256,covariateregion,beta110.0,seed4,6.0,3.2169765401358976,1.0,4.914984979512935,2.2169765401358976
1257,covariateregion,beta110.0,seed4,7.0,3.218828354613966,1.0,4.923199267238919,2.218828354613966
1258,covariateregion,beta110.0,seed4,8.0,3.227603791049477,1.0,4.962218649898001,2.227603791049477
1259,covariateregion,beta110.0,seed4,9.0,3.2317718344717132,1.0,4.980805521141236,2.2317718344717132
1260,covariateregion,beta110.0,seed4,10.0,3.224626862766154,1.0,4.94896467854078,2.224626862766154
1261,covariateregion,beta110.0,seed4,11.0,3.2209159962204352,1.0,4.932467862267808,2.2209159962204352
1262,covariateregion,beta110.0,seed4,12.0,3.219206852043586,1.0,4.924879052157204,2.219206852043586
1263,covariateregion,beta110.0,seed4,13.0,3.2244064471333527,1.0,4.947984042048425,2.2244064471333527
1264,covariateregion,beta110.0,seed4,14.0,3.2274001646764594,1.0,4.961311493600719,2.2274001646764594
1265,covariateregion,beta110.0,seed4,15.0,3.2273934138520146,1.0,4.961281420071332,2.2273934138520146
1266,covariateregion,beta110.0,seed4,16.0,3.2228872886635322,1.0,4.94122789810191,2.2228872886635322
1267,covariateregion,beta110.0,seed4,17.0,3.2181475379430022,1.0,4.920178500082603,2.2181475379430022
1268,covariateregion,beta110.0,seed4,18.0,3.231854904877285,1.0,4.981176316424794,2.231854904877285
1269,covariateregion,beta110.0,seed4,19.0,3.2228553846558845,1.0,4.94108606109366,2.2228553846558845
1270,covariateregion,beta110.0,seed4,20.0,3.2243309095455075,1.0,4.947647995159545,2.2243309095455075
1271,covariateregion,beta110.0,seed4,21.0,3.2249744505079665,1.0,4.950511305413228,2.2249744505079665
1272,covariateregion,beta110.0,seed4,22.0,3.209584793384816,1.0,4.88226495915742,2.209584793384816
1273,covariateregion,beta110.0,seed4,23.0,3.233053404977101,1.0,4.986527509479825,2.233053404977101
1274,covariateregion,beta110.0,seed4,24.0,3.2317989779912266,1.0,4.9809266781626835,2.2317989779912266
1275,covariateregion,beta110.0,seed8,0.0,3.2246952770362425,1.0,4.949269075667364,2.2246952770362425
1276,covariateregion,beta110.0,seed8,1.0,3.2272638296990803,1.0,4.960704167085814,2.2272638296990803
1277,covariateregion,beta110.0,seed8,2.0,3.226709168785037,1.0,4.958233722351351,2.226709168785037
1278,covariateregion,beta110.0,seed8,3.0,3.2218600114251474,1.0,4.936661910370156,2.2218600114251474
1279,covariateregion,beta110.0,seed8,4.0,3.2327576579345623,1.0,4.985206759065432,2.2327576579345623
1280,covariateregion,beta110.0,seed8,5.0,3.223058851808332,1.0,4.941990658603379,2.223058851808332
1281,covariateregion,beta110.0,seed8,6.0,3.2108694806613025,1.0,4.887943860519577,2.2108694806613025
1282,covariateregion,beta110.0,seed8,7.0,3.2266618176878294,1.0,4.958022850348868,2.2266618176878294
1283,covariateregion,beta110.0,seed8,8.0,3.210156640318769,1.0,4.884792374745149,2.210156640318769
1284,covariateregion,beta110.0,seed8,9.0,3.2183949882024376,1.0,4.921276323681694,2.2183949882024376
1285,covariateregion,beta110.0,seed8,10.0,3.2089666418130625,1.0,4.879533624642878,2.2089666418130625
1286,covariateregion,beta110.0,seed8,11.0,3.2212400650914046,1.0,4.933907426767267,2.2212400650914046
1287,covariateregion,beta110.0,seed8,12.0,3.22709211187152,1.0,4.959939274760346,2.22709211187152
1288,covariateregion,beta110.0,seed8,13.0,3.221153553443542,1.0,4.933523107974873,2.221153553443542
1289,covariateregion,beta110.0,seed8,14.0,3.2162845333326247,1.0,4.9119171326894095,2.2162845333326247
1290,covariateregion,beta110.0,seed8,15.0,3.2252211171384553,1.0,4.951609020158915,2.2252211171384553
1291,covariateregion,beta110.0,seed8,16.0,3.218732086422783,1.0,4.922772071321996,2.218732086422783
1292,covariateregion,beta110.0,seed8,17.0,3.22002385262251,1.0,4.928505906212891,2.22002385262251
1293,covariateregion,beta110.0,seed8,18.0,3.224606792659765,1.0,4.948875381947967,2.224606792659765
1294,covariateregion,beta110.0,seed8,19.0,3.22613448256274,1.0,4.955674734454878,2.22613448256274
1295,covariateregion,beta110.0,seed8,20.0,3.2196695327276754,1.0,4.926932834519497,2.2196695327276754
1296,covariateregion,beta110.0,seed8,21.0,3.2333412239309123,1.0,4.987813022509226,2.2333412239309123
1297,covariateregion,beta110.0,seed8,22.0,3.2204546731638324,1.0,4.930418955575102,2.2204546731638324
1298,covariateregion,beta110.0,seed8,23.0,3.228973518848908,1.0,4.968322947729684,2.228973518848908
1299,covariateregion,beta110.0,seed8,24.0,3.2199625216781342,1.0,4.928233597655541,2.2199625216781342
1300,covariateregion,beta110.0,seed1,0.0,3.231311358637368,1.0,4.978750379184137,2.231311358637368
1301,covariateregion,beta110.0,seed1,1.0,3.232219689759855,1.0,4.9828047433515845,2.232219689759855
1302,covariateregion,beta110.0,seed1,2.0,3.241343919020345,1.0,5.023622563329478,2.241343919020345
1303,covariateregion,beta110.0,seed1,3.0,3.227400894784039,1.0,4.961314746084738,2.227400894784039
1304,covariateregion,beta110.0,seed1,4.0,3.2208599248879377,1.0,4.932218805973256,2.2208599248879377
1305,covariateregion,beta110.0,seed1,5.0,3.220863449261622,1.0,4.93223446026623,2.220863449261622
1306,covariateregion,beta110.0,seed1,6.0,3.227321963307208,1.0,4.960963128230676,2.227321963307208
1307,covariateregion,beta110.0,seed1,7.0,3.2372980364413806,1.0,5.005502503864457,2.2372980364413806
1308,covariateregion,beta110.0,seed1,8.0,3.2192503167770226,1.0,4.925071968514915,2.2192503167770226
1309,covariateregion,beta110.0,seed1,9.0,3.218787361054154,1.0,4.923017353573656,2.218787361054154
1310,covariateregion,beta110.0,seed1,10.0,3.23455985790535,1.0,4.9932577585619775,2.23455985790535
1311,covariateregion,beta110.0,seed1,11.0,3.209145903541807,1.0,4.880325623135547,2.209145903541807
1312,covariateregion,beta110.0,seed1,12.0,3.234126312136382,1.0,4.99132037858011,2.234126312136382
1313,covariateregion,beta110.0,seed1,13.0,3.229368992736954,1.0,4.970086105776981,2.229368992736954
1314,covariateregion,beta110.0,seed1,14.0,3.221662888262707,1.0,4.9357859890837945,2.221662888262707
1315,covariateregion,beta110.0,seed1,15.0,3.225711114759589,1.0,4.953789966364372,2.225711114759589
1316,covariateregion,beta110.0,seed1,16.0,3.223098529109537,1.0,4.942167070128987,2.223098529109537
1317,covariateregion,beta110.0,seed1,17.0,3.2244849852540716,1.0,4.948333449620807,2.2244849852540716
1318,covariateregion,beta110.0,seed1,18.0,3.233869450875174,1.0,4.990172723553351,2.233869450875174
1319,covariateregion,beta110.0,seed1,19.0,3.2188679002577985,1.0,4.923374758794451,2.2188679002577985
1320,covariateregion,beta110.0,seed1,20.0,3.2283922827708076,1.0,4.965732165912491,2.2283922827708076
1321,covariateregion,beta110.0,seed1,21.0,3.219258438393958,1.0,4.925108016382789,2.219258438393958
1322,covariateregion,beta110.0,seed1,22.0,3.228105294914897,1.0,4.964453205227801,2.228105294914897
1323,covariateregion,beta110.0,seed1,23.0,3.2320401636741596,1.0,4.982003292254569,2.2320401636741596
1324,covariateregion,beta110.0,seed1,24.0,3.225546453929406,1.0,4.953057018597754,2.225546453929406
1325,covariateregion,beta110.0,seed9,0.0,3.2230293768195293,1.0,4.941859610202624,2.2230293768195293
1326,covariateregion,beta110.0,seed9,1.0,3.2300247164083165,1.0,4.9730102357919925,2.2300247164083165
1327,covariateregion,beta110.0,seed9,2.0,3.2240234526301794,1.0,4.946280317849064,2.2240234526301794
1328,covariateregion,beta110.0,seed9,3.0,3.2212821314296214,1.0,4.934094307408522,2.2212821314296214
1329,covariateregion,beta110.0,seed9,4.0,3.229453162070532,1.0,4.970461401866294,2.229453162070532
1330,covariateregion,beta110.0,seed9,5.0,3.219785028578024,1.0,4.927445573099138,2.219785028578024
1331,covariateregion,beta110.0,seed9,6.0,3.2337069318783076,1.0,4.989446657521202,2.2337069318783076
1332,covariateregion,beta110.0,seed9,7.0,3.2293059998115003,1.0,4.969805240795553,2.2293059998115003
1333,covariateregion,beta110.0,seed9,8.0,3.2135006090715423,1.0,4.899584946360089,2.2135006090715423
1334,covariateregion,beta110.0,seed9,9.0,3.221027768733938,1.0,4.932964349487256,2.221027768733938
1335,covariateregion,beta110.0,seed9,10.0,3.225128365765145,1.0,4.951196244132666,2.225128365765145
1336,covariateregion,beta110.0,seed9,11.0,3.218273329674764,1.0,4.920736565146363,2.218273329674764
1337,covariateregion,beta110.0,seed9,12.0,3.2236651776105916,1.0,4.944686822117943,2.2236651776105916
1338,covariateregion,beta110.0,seed9,13.0,3.236237679383942,1.0,5.000758958696478,2.236237679383942
1339,covariateregion,beta110.0,seed9,14.0,3.22012230092176,1.0,4.928943031050129,2.22012230092176
1340,covariateregion,beta110.0,seed9,15.0,3.2213152399786322,1.0,4.934241395361329,2.2213152399786322
1341,covariateregion,beta110.0,seed9,16.0,3.2249676793391084,1.0,4.950481174103658,2.2249676793391084
1342,covariateregion,beta110.0,seed9,17.0,3.214691251107462,1.0,4.9048573377319356,2.214691251107462
1343,covariateregion,beta110.0,seed9,18.0,3.2252403243636407,1.0,4.951694501174001,2.2252403243636407
1344,covariateregion,beta110.0,seed9,19.0,3.2229697984583616,1.0,4.9415947248580085,2.2229697984583616
1345,covariateregion,beta110.0,seed9,20.0,3.2385957108261625,1.0,5.011310756529292,2.2385957108261625
1346,covariateregion,beta110.0,seed9,21.0,3.2236365401964933,1.0,4.944559462897031,2.2236365401964933
1347,covariateregion,beta110.0,seed9,22.0,3.2409559667361747,1.0,5.021883644850464,2.2409559667361747
1348,covariateregion,beta110.0,seed9,23.0,3.2205950855427687,1.0,4.931042533936696,2.2205950855427687
1349,covariateregion,beta110.0,seed9,24.0,3.222565038928739,1.0,4.939795352268306,2.222565038928739
1350,covariateregion,beta110.0,seed10,0.0,3.221530404245619,1.0,4.935197336987704,2.221530404245619
1351,covariateregion,beta110.0,seed10,1.0,3.219913378881215,1.0,4.928015409735813,2.219913378881215
1352,covariateregion,beta110.0,seed10,2.0,3.2248784067869125,1.0,4.95008392498667,2.2248784067869125
1353,covariateregion,beta110.0,seed10,3.0,3.2252881955411286,1.0,4.951907553214692,2.2252881955411286
1354,covariateregion,beta110.0,seed10,4.0,3.2257083933682336,1.0,4.953777852309804,2.2257083933682336
1355,covariateregion,beta110.0,seed10,5.0,3.234061179272558,1.0,4.991029352732694,2.234061179272558
1356,covariateregion,beta110.0,seed10,6.0,3.2308290519514666,1.0,4.97659825903068,2.2308290519514666
1357,covariateregion,beta110.0,seed10,7.0,3.2211825981793467,1.0,4.9336521344547535,2.2211825981793467
1358,covariateregion,beta110.0,seed10,8.0,3.2341366539518,1.0,4.991366588530946,2.2341366539518
1359,covariateregion,beta110.0,seed10,9.0,3.206237095096831,1.0,4.867482119781304,2.206237095096831
1360,covariateregion,beta110.0,seed10,10.0,3.2260895865644197,1.0,4.9554748474105486,2.2260895865644197
1361,covariateregion,beta110.0,seed10,11.0,3.221160803941339,1.0,4.933555316965336,2.221160803941339
1362,covariateregion,beta110.0,seed10,12.0,3.2216319581120314,1.0,4.935648557304699,2.2216319581120314
1363,covariateregion,beta110.0,seed10,13.0,3.2254847368985238,1.0,4.952782314168291,2.2254847368985238
1364,covariateregion,beta110.0,seed10,14.0,3.225782895378449,1.0,4.954109497359271,2.225782895378449
1365,covariateregion,beta110.0,seed10,15.0,3.2278080094057686,1.0,4.963128526772493,2.2278080094057686
1366,covariateregion,beta110.0,seed10,16.0,3.230488658658429,1.0,4.975079656403878,2.230488658658429
1367,covariateregion,beta110.0,seed10,17.0,3.215483581010698,1.0,4.908367497727986,2.215483581010698
1368,covariateregion,beta110.0,seed10,18.0,3.2172892697666824,1.0,4.916371705822468,2.2172892697666824
1369,covariateregion,beta110.0,seed10,19.0,3.2222818136681015,1.0,4.9385364593599865,2.2222818136681015
1370,covariateregion,beta110.0,seed10,20.0,3.2382936873821637,1.0,5.009958630974843,2.2382936873821637
1371,covariateregion,beta110.0,seed10,21.0,3.227191142765723,1.0,4.960380386414088,2.227191142765723
1372,covariateregion,beta110.0,seed10,22.0,3.2271673020471887,1.0,4.960274191308153,2.2271673020471887
1373,covariateregion,beta110.0,seed10,23.0,3.2271907991555207,1.0,4.960378855843007,2.2271907991555207
1374,covariateregion,beta110.0,seed10,24.0,3.227589667977677,1.0,4.962155728880898,2.227589667977677
1375,covariateregion,beta11.0,seed3,0.0,1.209215698205452,1.0,0.04377120837559479,0.20921569820545205
1376,covariateregion,beta11.0,seed3,1.0,1.2091059547456078,1.0,0.04372530031007217,0.20910595474560778
1377,covariateregion,beta11.0,seed3,2.0,1.2074882344075322,1.0,0.04305136741755502,0.20748823440753217
1378,covariateregion,beta11.0,seed3,3.0,1.2133610811765634,1.0,0.045522950960832066,0.21336108117656338
1379,covariateregion,beta11.0,seed3,4.0,1.207965294271971,1.0,0.04324956362162748,0.20796529427197097
1380,covariateregion,beta11.0,seed3,5.0,1.212363578224704,1.0,0.045098289356399965,0.21236357822470397
1381,covariateregion,beta11.0,seed3,6.0,1.2073487030515304,1.0,0.04299348465715174,0.20734870305153041
1382,covariateregion,beta11.0,seed3,7.0,1.2056688625258223,1.0,0.04229968101266558,0.20566886252582228
1383,covariateregion,beta11.0,seed3,8.0,1.210191533802827,1.0,0.04418048088238499,0.21019153380282707
1384,covariateregion,beta11.0,seed3,9.0,1.2109038464607895,1.0,0.04448043245195628,0.21090384646078952
1385,covariateregion,beta11.0,seed3,10.0,1.2039686368746998,1.0,0.041603204828523144,0.2039686368746998
